country,indicator_id,focal_2024_indicator_id_map,category,indicator_label_short,weight_inferred,max_score,weighted_score,raw_score,note
Colombia,financials.4,financials.4,Financials,Number of lobbyists,1,2,1,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Mexico,financials.4,financials.4,Financials,Number of lobbyists,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Poland,financials.4,financials.4,Financials,Number of lobbyists,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Georgia,financials.4,financials.4,Financials,Number of lobbyists,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Israel,financials.4,financials.4,Financials,Number of lobbyists,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Netherlands,financials.4,financials.4,Financials,Number of lobbyists,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Canada,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Chile,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United States,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Ireland,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
France,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Scotland,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Finland,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Estonia,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Australia,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Lithuania,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Germany,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Greece,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Latvia,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Slovenia,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Montenegro,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Peru,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Italy,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Austria,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United Kingdom,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Serbia,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Romania,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Belgium,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Colombia,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Mexico,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Poland,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Georgia,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Israel,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Netherlands,financials.5,financials.5,Financials,Amount of time spent on lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Canada,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Chile,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United States,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,4,2,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Ireland,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
France,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,4,2,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Scotland,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Finland,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Estonia,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Australia,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Lithuania,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Germany,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,2,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Greece,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Latvia,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Slovenia,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Montenegro,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Peru,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Italy,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Austria,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,2,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United Kingdom,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Serbia,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Romania,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Belgium,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Colombia,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Mexico,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Poland,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Georgia,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Israel,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Netherlands,financials.6,financials.6,Financials,Total lobbying expenditure (both in-,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Canada,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Chile,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United States,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Ireland,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
France,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Scotland,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Finland,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Estonia,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Australia,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Lithuania,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Germany,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Greece,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Latvia,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Slovenia,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Montenegro,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Peru,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Italy,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Austria,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United Kingdom,financials.7,financials.7,Financials,Compensated/uncompensated lobbying,2,4,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
