source_paper_i,source_id_i,source_text_i,source_paper_j,source_id_j,source_text_j,agreement_count,pair_strength,m1_count,m2_count,m3_count,cross_method_spread
pri_2010,disclosure.A3,Principals who employ a lobbyist.,pri_2010,disclosure.E1a,Are principals required to disclose?,2,0.2222222222222222,0,1,1,1
pri_2010,disclosure.B1,Is there an exemption for government agencies and/or public officials acting within their official capacity?,pri_2010,disclosure.B2,Are government agencies relieved and/or exempted (partially) from the regulations imposed on non-government organizations and individuals?,2,0.2222222222222222,1,0,1,1
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",Newmark2005,def_elected_officials_as_lobbyists,elected officials as lobbyists,2,0.2222222222222222,0,0,2,2
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",Newmark2005,def_public_employees_as_lobbyists,public employees as lobbyists,2,0.2222222222222222,0,0,2,2
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",Newmark2017,def.elective_officials_as_lobbyists,Elective officials are defined as lobbyists if engaged in lobbying-related behaviors,2,0.2222222222222222,0,0,2,2
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",Newmark2017,def.public_employees_as_lobbyists,Public employees are defined as lobbyists if engaged in lobbying-related behaviors,2,0.2222222222222222,0,0,2,2
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",Opheim,def.elective_officials,elective officials designated as lobbyists,2,0.2222222222222222,0,0,2,2
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",Opheim,def.public_employees,public employees designated as lobbyists,2,0.2222222222222222,0,0,2,2
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",pri_2010,disclosure.A5,Governor's office.,2,0.2222222222222222,0,0,2,2
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",pri_2010,disclosure.A6,Executive branch agencies.,2,0.2222222222222222,0,0,2,2
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",pri_2010,disclosure.A7,Legislative branch.,2,0.2222222222222222,0,0,2,2
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",pri_2010,disclosure.A8,Independent agencies.,2,0.2222222222222222,0,0,2,2
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",pri_2010,disclosure.A9,Local governments.,2,0.2222222222222222,0,0,2,2
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",pri_2010,disclosure.A10,Government agencies who lobby other agencies.,2,0.2222222222222222,0,0,2,2
FOCAL,scope.2,There is no (or low) financial or time threshold to qualify/exempt lobbyists from registration,Sunlight,expenditure_reporting_thresholds,Expenditure Reporting Thresholds,2,0.2222222222222222,0,0,2,2
FOCAL,scope.2,There is no (or low) financial or time threshold to qualify/exempt lobbyists from registration,pri_2010,disclosure.D0,Does the law include a materiality test (ability to exempt) for coverage in disclosure regulations?,2,0.2222222222222222,0,0,2,2
FOCAL,scope.2,There is no (or low) financial or time threshold to qualify/exempt lobbyists from registration,pri_2010,disclosure.D1_value,Dollar threshold value (USD) for financial-threshold exemption.,2,0.2222222222222222,0,0,2,2
FOCAL,scope.2,There is no (or low) financial or time threshold to qualify/exempt lobbyists from registration,pri_2010,disclosure.D2_value,Percentage threshold value for time-threshold exemption.,2,0.2222222222222222,0,0,2,2
FOCAL,scope.3,"The following are included as targets of lobbying: legislative branches, executive branch officials, Ministers, Deputy Ministers, members of parliament, Director-Generals and senior officials, staff, administrative branch/bureaucracy",HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",2,0.2222222222222222,0,0,2,2
FOCAL,scope.3,"The following are included as targets of lobbying: legislative branches, executive branch officials, Ministers, Deputy Ministers, members of parliament, Director-Generals and senior officials, staff, administrative branch/bureaucracy",Newmark2005,def_administrative_agency_lobbying,administrative agency lobbying,2,0.2222222222222222,0,0,2,2
FOCAL,scope.3,"The following are included as targets of lobbying: legislative branches, executive branch officials, Ministers, Deputy Ministers, members of parliament, Director-Generals and senior officials, staff, administrative branch/bureaucracy",Newmark2017,def.administrative_agency_lobbying,Administrative agency lobbying necessitates registering as a lobbyist,2,0.2222222222222222,0,0,2,2
FOCAL,scope.3,"The following are included as targets of lobbying: legislative branches, executive branch officials, Ministers, Deputy Ministers, members of parliament, Director-Generals and senior officials, staff, administrative branch/bureaucracy",Opheim,def.administrative_lobbying,administrative lobbying as a criterion for definition,2,0.2222222222222222,0,0,2,2
FOCAL,timeliness.1,"Changes (eg, registering/deregistering lobbyists, new clients) are updated close to real time (eg, daily)",FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",2,0.2222222222222222,2,0,0,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",pri_2010,disclosure.E1h_i,Reporting frequency option: Monthly.,2,0.2222222222222222,0,0,2,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",pri_2010,disclosure.E1h_ii,Reporting frequency option: Quarterly.,2,0.2222222222222222,0,0,2,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",pri_2010,disclosure.E1h_iii,Reporting frequency option: Tri-annually (linked with legislative calendar).,2,0.2222222222222222,0,0,2,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",pri_2010,disclosure.E1h_iv,Reporting frequency option: Semi-annually.,2,0.2222222222222222,0,0,2,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",pri_2010,disclosure.E1h_v,Reporting frequency option: Annually.,2,0.2222222222222222,0,0,2,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",pri_2010,disclosure.E1h_vi,Reporting frequency option: Other (free-text).,2,0.2222222222222222,0,0,2,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",pri_2010,disclosure.E2h_i,Reporting frequency option: Monthly.,2,0.2222222222222222,0,0,2,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",pri_2010,disclosure.E2h_ii,Reporting frequency option: Quarterly.,2,0.2222222222222222,0,0,2,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",pri_2010,disclosure.E2h_iii,Reporting frequency option: Tri-annually (linked with legislative calendar).,2,0.2222222222222222,0,0,2,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",pri_2010,disclosure.E2h_iv,Reporting frequency option: Semi-annually.,2,0.2222222222222222,0,0,2,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",pri_2010,disclosure.E2h_v,Reporting frequency option: Annually.,2,0.2222222222222222,0,0,2,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",pri_2010,disclosure.E2h_vi,Reporting frequency option: Other (free-text).,2,0.2222222222222222,0,0,2,2
FOCAL,relationships.4,"Direct business associations with public officials, candidates or members of their households",Opheim,disclosure.other_influence_peddling_or_conflict_of_interest,other activities that might constitute influence peddling or conflict of interest,2,0.2222222222222222,0,0,2,2
FOCAL,financials.2,Lobbying income per client,Opheim,disclosure.sources_of_income,sources of income,2,0.2222222222222222,0,2,0,2
FOCAL,financials.6,Total lobbying expenditure (both in-house and consulting),pri_2010,disclosure.E1f_i,Required component of disclosure report: Direct lobbying costs (compensation).,2,0.2222222222222222,0,0,2,2
FOCAL,financials.6,Total lobbying expenditure (both in-house and consulting),pri_2010,disclosure.E2f_i,Required component of disclosure report: Direct lobbying costs (compensation).,2,0.2222222222222222,0,0,2,2
FOCAL,financials.10,"Expenditures benefitting public officials or employees including financial/non-financial gifts and support, employer/principal on whose behalf expenses were made",HiredGuns,Q16,Is the lobbyist employer/principal on whose behalf the itemized expenditure was made required to be identiﬁed?,2,0.2222222222222222,0,0,2,2
FOCAL,financials.10,"Expenditures benefitting public officials or employees including financial/non-financial gifts and support, employer/principal on whose behalf expenses were made",HiredGuns,Q21,Is spending on household members of public ofﬁcials by a lobbyist required to be reported?,2,0.2222222222222222,0,0,2,2
FOCAL,contact_log.9,Topics/issues discussed,Sunlight,lobbyist_activity,Lobbyist Activity,2,0.2222222222222222,0,0,2,2
FOCAL,contact_log.10,"Outcomes sought (eg, legislation/policies supported/opposed)",pri_2010,disclosure.E1g_i,Are principals required to disclose information on the issue lobbied by the general issues lobbied?,2,0.2222222222222222,0,2,0,2
FOCAL,contact_log.10,"Outcomes sought (eg, legislation/policies supported/opposed)",pri_2010,disclosure.E2g_i,Are lobbyists required to disclose information on the issue lobbied by the general issues lobbied?,2,0.2222222222222222,0,2,0,2
HiredGuns,Q2,"How much does an individual have to make/spend to qualify as a lobbyist or to prompt registration as a lobbyist, according to the deﬁnition?",Sunlight,expenditure_reporting_thresholds,Expenditure Reporting Thresholds,2,0.2222222222222222,0,0,2,2
HiredGuns,Q2,"How much does an individual have to make/spend to qualify as a lobbyist or to prompt registration as a lobbyist, according to the deﬁnition?",pri_2010,disclosure.D0,Does the law include a materiality test (ability to exempt) for coverage in disclosure regulations?,2,0.2222222222222222,0,0,2,2
HiredGuns,Q2,"How much does an individual have to make/spend to qualify as a lobbyist or to prompt registration as a lobbyist, according to the deﬁnition?",pri_2010,disclosure.D1_value,Dollar threshold value (USD) for financial-threshold exemption.,2,0.2222222222222222,0,0,2,2
HiredGuns,Q2,"How much does an individual have to make/spend to qualify as a lobbyist or to prompt registration as a lobbyist, according to the deﬁnition?",pri_2010,disclosure.D2_value,Percentage threshold value for time-threshold exemption.,2,0.2222222222222222,0,0,2,2
HiredGuns,Q9,Is a lobbyist required to identify by name each employer on the registration form?,OpenSecrets,lobbyist_client_disclosure,"Who is lobbying and who is paying for it (lobbyist and client identification, with separate registrations preferred)",2,0.2222222222222222,0,0,2,2
HiredGuns,Q16,Is the lobbyist employer/principal on whose behalf the itemized expenditure was made required to be identiﬁed?,HiredGuns,Q21,Is spending on household members of public ofﬁcials by a lobbyist required to be reported?,2,0.2222222222222222,0,0,2,2
