scan_page	row	x	y	w	h	conf	text
169	Colorado	3063	1299	29	4	52	_
169	Colorado	3220	1284	12	12	75	*
169	Delaware	657	1354	65	26	71	N.A.
169	Delaware	806	1352	66	26	90	N.A.
169	Delaware	955	1350	66	26	87	N.A.
169	Delaware	1105	1344	66	41	86	N.A.
169	Delaware	1254	1347	65	26	56	N.A.
169	Delaware	1403	1345	66	27	87	N.A.
169	Delaware	1552	1344	58	26	90	N.A
169	Delaware	1702	1342	65	26	65	N.A.
169	Delaware	1851	1340	66	26	85	N.A.
169	Delaware	2001	1339	65	26	69	N.A.
169	Delaware	2149	1337	66	26	87	N.A.
169	Delaware	2299	1336	65	26	83	N.A.
169	Connecticut	2448	1333	66	27	88	N.A.
169	Connecticut	2597	1332	66	27	81	N.A.
169	Connecticut	2746	1326	66	41	85	N.A.
169	Connecticut	2896	1329	65	26	87	N.A.
169	Connecticut	3045	1327	66	26	40	N.A,
169	Connecticut	3195	1325	58	27	80	N.A
169	Hawaii	685	1513	12	12	90	*
169	Hawaii	823	1508	33	25	54	—_—
169	Hawaii	983	1510	14	12	64	®
169	Hawaii	1122	1505	32	25	50	—_—
169	Hawaii	1274	1520	29	5	51	_
169	Hawaii	1423	1518	30	5	40	—
169	Hawaii	1573	1517	29	4	58	—
169	Hawaii	1718	1498	33	25	54	—_—
169	Hawaii	1872	1513	28	4	81	—
169	Hawaii	2029	1498	12	12	88	*
169	Hawaii	2178	1496	13	12	60	*
169	Hawaii	2327	1494	13	13	81	*
169	Hawaii	2455	1492	55	27	96	875
169	Hawaii	2612	1490	40	33	96	(a)
169	Hawaii	2775	1490	12	12	91	*
169	Hawaii	2916	1501	29	5	47	—
169	Hawaii	3061	1483	33	25	59	—_—
169	Georgia	3222	1485	13	12	12	*
169	Idaho	685	1555	13	12	82	*
169	Idaho	827	1566	29	5	48	_
169	Idaho	976	1565	29	4	26	-
169	Idaho	1126	1564	28	4	22	_
169	Idaho	1275	1562	29	4	31	-
169	Idaho	1424	1560	29	4	18	_
169	Idaho	1573	1558	29	4	12	—
169	Idaho	1723	1556	28	4	6	—
169	Idaho	1872	1555	29	4	19	_
169	Idaho	2021	1553	29	4	15	-
169	Hawaii	2178	1538	13	12	80	*
169	Idaho	2320	1550	28	4	88	—
169	Idaho	2441	1534	84	32	74	1,20
169	Hawaii	2571	1532	123	32	73	228400
169	Hawaii	2775	1531	13	12	89	*
169	Hawaii	2916	1543	29	4	20	-
169	Hawaii	3065	1541	30	5	23	—
169	Hawaii	3215	1540	28	4	16	-
169	Illinois	659	1591	66	41	89	N.A.
169	Illinois	809	1593	58	27	76	N.A
169	Illinois	958	1592	66	27	87	N.A.
169	Illinois	1107	1586	66	41	87	N.A.
169	Illinois	1257	1589	65	27	55	N.A.
169	Illinois	1405	1587	66	26	92	N.A.
169	Illinois	1555	1585	65	27	83	N.A.
169	Illinois	1704	1583	58	27	69	N.A
169	Illinois	1854	1582	65	26	61	N.A,
169	Illinois	2003	1580	65	26	75	N.A.
169	Illinois	2153	1579	65	26	54	N.A.
169	Idaho	2302	1577	65	26	66	N.A.
169	Idaho	2451	1575	66	27	89	N.A.
169	Idaho	2600	1574	65	27	61	N.A.
169	Idaho	2749	1572	66	26	88	N.A.
169	Idaho	2899	1571	65	25	76	N.A.
169	Idaho	3048	1568	65	27	87	N.A.
169	Idaho	3197	1567	65	26	75	N.A.
169	Indiana	678	1651	29	5	45	—
169	Indiana	828	1649	29	5	78	—
169	Indiana	977	1648	29	4	60	—
169	Indiana	1122	1629	37	26	43	—_—
169	Indiana	1272	1627	35	26	33	—_—
169	Indiana	1420	1626	38	25	45	—_—
169	Indiana	1579	1624	22	26	14	—_
169	Indiana	1724	1622	23	26	26	—_
169	Illinois	1881	1624	12	13	90	*
169	Indiana	2018	1619	37	26	29	—_—
169	Illinois	2168	1617	35	26	29	—_—
169	Indiana	2320	1633	29	5	65	—
169	Indiana	2443	1613	87	40	96	2,000
169	Illinois	2615	1612	37	26	53	—_—
169	Illinois	2776	1614	12	13	86	*
169	Illinois	2913	1609	37	26	22	—_—
169	Illinois	3062	1607	34	26	45	—~
169	Illinois	3224	1609	12	13	80	*
169	Iowa	678	1693	30	5	15	_
169	Iowa	829	1691	29	5	0	-
169	Iowa	977	1690	30	4	46	-
169	Iowa	1127	1688	28	5	88	~
169	Iowa	1276	1686	28	5	30	-
169	Iowa	1425	1685	29	4	14	_
169	Iowa	1575	1683	29	4	22	-
169	Iowa	1724	1681	29	5	18	-
169	Iowa	1874	1679	28	5	45	_
169	Indiana	2030	1664	13	12	58	*
169	Iowa	2172	1676	29	5	17	_
169	Iowa	2321	1675	29	4	24	-
169	Indiana	2452	1659	65	27	52	NA.
169	Indiana	2601	1658	65	27	62	NA.
169	Indiana	2777	1656	12	12	27	‘
169	Indiana	2918	1668	28	4	12	-
169	Indiana	3067	1666	29	5	44	_
169	Indiana	3216	1665	29	4	34	-
169	Kansas	687	1755	13	13	77	*
169	Kansas	829	1767	29	5	80	-
169	Kansas	978	1765	29	5	56	-
169	Kansas	1127	1764	30	4	44	-
169	Kansas	1277	1762	28	5	26	_
169	Kansas	1426	1761	29	4	2	-
169	Kansas	1576	1759	28	4	21	_
169	Kansas	1725	1757	29	4	22	-
169	Kansas	1874	1755	29	4	49	_
169	Kansas	2023	1753	29	5	43	_
169	Kansas	2173	1751	29	5	20	~
169	Kansas	2322	1750	29	5	43	_
169	Kansas	2458	1735	56	27	96	570
169	Kansas	2614	1731	41	34	91	(b)
169	Kansas	2777	1732	13	12	71	*
169	Kansas	2918	1743	29	5	53	-
169	Kansas	3067	1742	30	4	44	-
169	Iowa	3225	1727	12	12	82	‘
169	Kentucky	661	1797	58	27	88	N.A
169	Kentucky	811	1795	65	27	70	N.A.
169	Kentucky	960	1793	58	27	85	N.A
169	Kentucky	1109	1792	66	26	85	N.A.
169	Kentucky	1258	1790	58	27	89	N.A
169	Kentucky	1408	1788	66	27	90	N.A.
169	Kentucky	1557	1787	58	26	88	N.A
169	Kentucky	1707	1785	66	26	91	N.A.
169	Kentucky	1856	1783	65	27	47	N.A.
169	Kentucky	2005	1781	65	27	92	N.A.
169	Kansas	2155	1780	65	26	39	N.A.
169	Kansas	2304	1778	65	27	89	N.A.
169	Kansas	2453	1777	65	27	66	N.A.
169	Kansas	2602	1775	65	27	64	N.A.
169	Kansas	2751	1774	66	26	87	N.A.
169	Kansas	2900	1772	66	26	82	N.A.
169	Kansas	3049	1770	66	26	92	N.A.
169	Kansas	3199	1768	65	27	89	N.A.
169	Louisiana	688	1838	13	13	81	*
169	Louisiana	830	1850	29	4	66	—
169	Louisiana	976	1832	32	24	50	—_—
169	Louisiana	1125	1831	33	24	16	_—
169	Louisiana	1274	1829	33	25	62	-_
169	Louisiana	1427	1827	32	25	31	_—
169	Louisiana	1577	1841	29	5	47	—
169	Louisiana	1722	1824	32	24	39	—_—
169	Louisiana	1875	1838	29	5	59	—
169	Kentucky	2020	1820	36	25	44	—_—
169	Kentucky	2170	1818	33	25	60	—_—
169	Louisiana	2322	1833	30	5	63	—
169	Kentucky	2468	1815	37	26	47	—_—
169	Kentucky	2621	1830	29	5	40	—
169	Kentucky	2778	1815	13	13	74	*
169	Kentucky	2915	1810	36	25	52	—_—
169	Kentucky	3064	1808	33	26	77	~<
169	Kentucky	3226	1810	12	13	83	*
169	Maine	681	1894	29	4	66	-
169	Maine	831	1891	29	5	20	—
169	Maine	980	1890	29	4	75	-
169	Maine	1130	1888	28	5	27	_
169	Maine	1279	1887	29	4	82	-
169	Maine	1428	1885	29	4	66	-
169	Maine	1577	1883	29	5	75	-
169	Maine	1726	1881	29	5	11	-
169	Maine	1876	1880	29	4	72	-
169	Maine	2024	1878	29	5	33	_
169	Maine	2174	1877	29	4	7	-
169	Maine	2323	1875	29	5	62	—
169	Maine	2444	1860	85	32	85	4800
169	Louisiana	2617	1857	38	32	14	(0)
169	Louisiana	2779	1857	12	12	86	*
169	Louisiana	2920	1869	29	4	30	-
169	Louisiana	3069	1867	29	4	16	_
169	Louisiana	3226	1852	12	12	75	*
169	Maryland	831	1934	29	4	15	_
169	Maryland	981	1932	28	5	31	—
169	Maryland	1130	1931	29	4	3	-
169	Maryland	1279	1929	29	5	35	-
169	Maryland	1428	1927	30	5	15	_
169	Maryland	1578	1925	29	5	9	—
169	Maryland	1726	1924	30	4	16	—
169	Maryland	1876	1922	29	4	12	—
169	Maryland	2025	1921	29	4	12	-
169	Maine	2182	1905	13	12	58	*
169	Maryland	2324	1917	28	4	78	—
169	Maine	2445	1901	84	33	45	1,450
169	Maine	2616	1898	41	34	45	(d)
169	Maine	2772	1912	28	5	54	_
169	Maine	2920	1910	29	5	49	_
169	Maine	3069	1909	29	4	35	-
169	Maine	3219	1908	28	4	20	~
169	Massachusetts	689	1998	13	13	84	*
169	Massachusetts	832	2010	28	4	66	-
169	Massachusetts	981	2008	29	4	77	-
169	Massachusetts	1130	2007	29	4	68	-
169	Massachusetts	1280	2005	28	4	66	-
169	Massachusetts	1429	2003	30	4	63	_
169	Massachusetts	1579	2001	29	5	67	-
169	Massachusetts	1727	1999	29	5	44	-
169	Massachusetts	1877	1998	29	4	45	-
169	Massachusetts	2026	1996	29	4	52	-
169	Massachusetts	2175	1994	29	5	28	—
169	Massachusetts	2324	1993	30	4	80	—
169	Massachusetts	2447	1977	84	33	60	3000
169	Massachusetts	2617	1975	39	32	71	(e)
169	Massachusetts	2780	1975	13	12	70	*
169	Massachusetts	2921	1986	29	5	18	—
169	Massachusetts	3070	1985	29	4	59	_
169	Massachusetts	3227	1971	12	12	0	*
169	Michigan	690	2040	13	12	41	®
169	Michigan	832	2051	29	5	26	—
169	Michigan	981	2050	29	4	40	—
169	Michigan	1127	2031	36	25	52	—_—
169	Michigan	1280	2046	29	5	57	—
169	Michigan	1426	2027	37	26	60	—_—
169	Michigan	1575	2026	33	25	54	—_—
169	Michigan	1724	2024	33	25	60	—_—
169	Michigan	1877	2039	29	5	74	—
169	Michigan	2026	2037	29	5	37	—
169	Michigan	2176	2036	28	4	60	—
169	Massachusetts	2321	2017	35	26	29	—_—
169	Michigan	2446	2015	90	40	96	4,200
169	Massachusetts	2623	2014	33	26	35	~-
169	Massachusetts	2780	2016	13	12	88	*
169	Massachusetts	2917	2011	33	25	54	—_—
169	Massachusetts	3070	2027	29	4	49	—
169	Massachusetts	3227	2012	13	12	76	*
169	Minnesota	691	2080	13	13	91	*
169	Minnesota	829	2075	33	25	60	—_—
169	Minnesota	982	2090	29	5	22	—
169	Minnesota	1131	2089	29	4	63	—
169	Minnesota	1281	2087	29	5	47	—
169	Minnesota	1426	2068	37	26	37	—_—
169	Minnesota	1580	2084	29	4	42	—
169	Minnesota	1729	2082	28	4	58	—
169	Minnesota	1878	2080	29	4	61	—
169	Minnesota	2027	2078	29	5	7	—
169	Minnesota	2176	2077	29	4	59	—
169	Minnesota	2325	2076	29	4	60	—
169	Michigan	2437	2055	106	41	96	10,000
169	Michigan	2624	2072	29	5	65	—
169	Michigan	2781	2057	12	12	80	*
169	Michigan	2922	2069	29	4	72	—
169	Michigan	3071	2068	29	4	67	—
169	Michigan	3228	2053	12	12	82	*
169	Mississippi	691	2123	13	12	46	*
169	Mississippi	833	2134	29	4	72	-
169	Mississippi	982	2132	29	5	38	—
169	Mississippi	1132	2131	29	4	25	_
169	Mississippi	1282	2129	28	5	66	-
169	Mississippi	1430	2127	30	5	8	_
169	Mississippi	1580	2125	29	5	31	_
169	Mississippi	1729	2123	29	5	45	—
169	Mississippi	1879	2122	28	4	66	-
169	Mississippi	2027	2120	29	5	38	_
169	Mississippi	2177	2119	29	4	87	-
169	Mississippi	2325	2118	30	4	34	-
169	Minnesota	2461	2084	57	59	96	580
169	Minnesota	2622	2098	33	34	92	(f)
169	Minnesota	2781	2099	13	12	35	*
169	Minnesota	2922	2111	30	4	31	_
169	Minnesota	3071	2110	29	4	24	—
169	Minnesota	3228	2095	13	12	74	*
169	Missouri	684	2178	29	4	31	—
169	Missouri	834	2176	29	4	26	—
169	Missouri	983	2174	29	4	44	_
169	Missouri	1132	2173	29	4	21	—
169	Missouri	1281	2171	29	4	59	-
169	Missouri	1427	2149	33	45	24	—_
169	Missouri	1580	2168	29	4	18	—
169	Missouri	1729	2166	29	4	27	-
169	Missouri	1879	2164	29	5	10	-
169	Missouri	2028	2162	28	5	66	_
169	Missouri	2177	2161	29	4	27	-
169	Missouri	2326	2160	29	4	11	—
169	Mississippi	2447	2137	86	45	96	3,000
169	Mississippi	2619	2141	39	35	70	(g)
169	Mississippi	2773	2155	30	4	22	—
169	Mississippi	2923	2153	28	4	8	—
169	Mississippi	3071	2151	30	5	53	-
169	Nebraska	685	2295	28	5	27	-
169	Nebraska	834	2293	29	5	45	-
169	Nebraska	984	2292	28	4	38	_
169	Nebraska	1133	2291	29	4	9	—
169	Nebraska	1282	2289	29	4	29	-
169	Nebraska	1432	2287	29	5	20	-
169	Nebraska	1589	2272	12	12	83	*
169	Montana	1738	2270	13	13	82	*
169	Nebraska	1880	2282	28	4	4	-
169	Montana	2036	2267	12	12	69	*
169	Montana	2186	2266	12	12	82	*
169	Nebraska	2327	2277	28	5	54	—
169	Nebraska	2420	2261	141	33	54	6,0007,000
169	Montana	2625	2259	30	33	78	(i)
169	Montana	2783	2259	12	12	88	*
169	Montana	2923	2271	29	4	51	-
169	Montana	3072	2269	29	5	5	-
169	Montana	3221	2269	28	4	34	-
170	_header	6	598	94	276	9	3]B00*)
170	_header	240	840	31	96	36	O66!
170	_header	239	716	32	107	57	YOO
170	_header	238	612	32	90	23	Big
170	_header	238	440	33	159	72	TADOD
170	_header	238	327	31	71	36	O81
170	_header	1622	292	103	28	96	TABLE
170	_header	1740	292	37	28	95	30
170	_header	1788	289	187	36	96	(continued)
170	_header	1563	334	189	28	96	LOBBYING:
170	_header	1766	333	137	28	96	REPORT
170	_header	1917	333	117	28	93	FILING
170	_header	1614	376	51	33	96	(As
170	_header	1676	374	33	29	96	of
170	_header	1721	376	126	33	96	January
170	_header	1860	376	25	32	96	1,
170	_header	1898	375	85	33	96	1990)
170	_header	1129	542	88	29	96	What
170	_header	1230	542	25	29	96	is
170	_header	1266	541	52	30	96	the
170	_header	1331	545	105	26	96	nature
170	_header	1448	541	33	29	96	of
170	_header	1494	541	104	29	96	review
170	_header	1610	540	33	30	96	of
170	_header	1655	540	74	29	96	filed
170	_header	1743	541	128	34	96	reports?
170	_header	2550	550	140	35	91	Approxi-
170	_header	2259	592	79	30	96	Desk
170	_header	2350	602	34	19	96	or
170	_header	2580	588	80	44	96	mate
170	_header	3027	619	7	7	46	.
170	_header	1365	637	78	29	95	Desk
170	_header	1455	646	35	20	96	or
170	_header	1985	634	78	30	81	Desk
170	_header	2133	634	79	29	48	field
170	_header	2282	633	79	30	73	Field
170	_header	2553	635	133	27	94	Amount
170	_header	2757	622	58	27	66	Are
170	_header	2829	621	125	34	95	Reports
170	_header	2965	617	153	51	95	Available
170	_header	3130	621	32	26	95	to
170	_header	3175	618	52	29	96	the
170	_header	1089	679	78	30	87	Desk
170	_header	1238	679	79	30	43	Field
170	_header	1387	678	80	29	79	Field
170	_header	1967	677	114	29	95	Review
170	_header	2116	676	113	29	95	Review
170	_header	2265	676	114	28	93	Review
170	_header	2401	675	140	35	89	Approxi-
170	_header	2603	674	33	29	74	of
170	_header	2935	656	116	56	68	Public?
170	_header	1071	723	114	28	96	Review
170	_header	1221	722	114	28	96	Review
170	_header	1371	721	113	29	96	Review
170	_header	2007	718	33	29	96	of
170	_header	2156	717	33	30	96	of
170	_header	2304	717	34	29	96	of
170	_header	2431	720	80	26	79	mate
170	_header	2562	718	118	33	71	Report-
170	_header	1111	763	33	30	96	of
170	_header	1261	762	33	30	96	of
170	_header	1410	762	33	29	96	of
170	_header	1813	760	78	30	96	Desk
170	_header	1903	770	34	19	95	or
170	_header	1962	762	125	33	95	Reports
170	_header	2111	762	125	33	95	Reports
170	_header	2260	761	125	33	95	Reports
170	_header	2405	758	133	30	93	Number
170	_header	2572	758	39	29	93	ed
170	_header	2625	760	43	27	92	Ex-
170	_header	3156	757	121	34	96	Agency
170	_header	1067	807	124	33	96	Reports
170	_header	1216	806	125	33	96	Reports
170	_header	1366	806	124	33	96	Reports
170	_header	1537	803	79	29	92	Desk
170	_header	1686	802	79	30	76	Field
170	_header	1835	801	80	30	75	Field
170	_header	1976	801	96	30	90	about
170	_header	2124	801	96	29	88	about
170	_header	2273	801	97	29	88	about
170	_header	2454	800	33	29	85	of
170	_header	2519	795	23	44	13	_
170	_header	2552	799	137	36	36	penditu-
170	_header	3174	799	86	27	79	Com-
170	_header	918	846	78	30	96	Desk
170	_header	1008	856	35	20	96	or
170	_header	1065	846	70	29	93	with
170	_header	1149	848	44	27	92	Ex-
170	_header	1214	845	71	30	93	with
170	_header	1298	847	44	27	92	Ex-
170	_header	1363	844	71	30	92	with
170	_header	1447	846	44	27	82	Ex-
170	_header	1520	845	114	28	95	Review
170	_header	1669	844	114	29	95	Review
170	_header	1819	843	113	29	93	Review
170	_header	1970	842	106	29	95	Which
170	_header	2119	841	106	30	95	Which
170	_header	2268	841	107	30	96	Which
170	_header	2410	843	125	33	55	Reports
170	_header	2577	841	87	29	55	resin
170	_header	3162	838	111	35	92	piles
170	_header	3253	834	23	44	92	&
170	_header	642	889	79	29	90	Desk
170	_header	791	888	80	30	85	Field
170	_header	940	888	80	30	78	Field
170	_header	1078	887	102	36	78	pendi-
170	_header	1227	887	102	36	85	pendi-
170	_header	1376	886	103	36	85	pendi-
170	_header	1517	885	33	30	92	of
170	_header	1564	888	72	27	89	Ran-
170	_header	1666	885	33	30	92	of
170	_header	1713	887	72	27	89	Ran-
170	_header	1816	885	33	29	96	of
170	_header	1863	887	72	27	51	Rane
170	_header	1981	886	86	28	87	Com-
170	_header	2130	885	86	28	84	Com-
170	_header	2279	885	87	28	84	Com-
170	_header	2443	878	57	44	97	Are
170	_header	2595	882	51	30	84	the
170	_header	2715	884	55	31	69	Yes,
170	_header	2783	890	41	21	95	on
170	_header	3154	880	129	30	92	Publish-
170	_header	625	931	113	29	96	Review
170	_header	774	931	114	29	96	Review
170	_header	924	931	113	29	94	Review
170	_header	1089	933	80	26	76	tures
170	_header	1238	932	81	26	73	tures
170	_header	1387	932	80	26	73	tures
170	_header	1525	927	102	36	93	domly
170	_header	1674	927	103	35	94	domly
170	_header	1823	926	103	36	87	domly
170	_header	1970	926	109	36	77	plaints
170	_header	2119	925	109	36	91	plaints
170	_header	2268	925	110	35	64	plaints
170	_header	2432	924	79	30	30	Filed
170	_header	2552	925	138	29	93	Previous
170	_header	2719	926	103	27	91	Unres-
170	_header	2864	925	56	32	87	Yes,
170	_header	2933	932	41	20	95	on
170	_header	3161	931	33	20	92	es
170	_header	3208	922	67	29	89	Lob-
170	_header	634	972	34	30	95	of
170	_header	680	972	47	29	82	All
170	_header	784	972	34	29	89	of
170	_header	829	972	47	29	66	All
170	_header	934	971	32	30	83	of
170	_header	979	971	46	29	71	All
170	_header	1068	971	123	29	82	Exceed-
170	_header	1217	970	123	30	90	Exceed-
170	_header	1367	969	122	30	91	Exceed-
170	_header	1507	969	139	30	96	Selected
170	_header	1656	969	139	29	74	Selected
170	_header	1805	968	139	30	74	Selected
170	_header	1995	970	58	27	86	Are
170	_header	2144	969	58	27	96	Are
170	_header	2293	962	58	43	96	Are
170	_header	2444	969	56	26	34	An
170	_header	2546	965	148	30	90	Calendar
170	_header	2715	965	108	30	91	tricted
170	_header	2853	965	134	29	92	Restrict-
170	_header	3041	966	56	27	92	Not
170	_header	3180	964	76	34	91	byist
170	_header	308	1011	189	43	95	Jurisdiction
170	_header	619	1016	125	33	96	Reports
170	_header	769	1016	125	33	96	Reports
170	_header	919	1016	124	32	96	Reports
170	_header	1071	1014	49	35	65	ing
170	_header	1132	1015	57	28	65	$_
170	_header	1220	1013	119	35	39	ing$__
170	_header	1369	1013	49	34	23	ing
170	_header	1430	1013	58	29	23	$__
170	_header	1515	1013	125	33	96	Reports
170	_header	1664	1013	125	33	96	Reports
170	_header	1814	1012	124	33	89	Reports
170	_header	1985	1009	79	30	81	Filed
170	_header	2134	1008	79	30	71	Filed
170	_header	2283	1008	79	30	58	Filed
170	_header	2415	1008	113	35	58	nually?
170	_header	2587	1010	68	27	51	Year
170	_header	2730	1008	81	28	76	Basis
170	_header	2852	1006	39	30	76	ed
170	_header	2906	1007	81	28	95	Basis
170	_header	2996	1005	145	30	93	Available
170	_header	3180	1007	75	27	93	Data
170	_header	307	1072	2987	18	0	a
170	_header	3105	1063	193	32	0	——————
170	Nevada	311	1127	120	55	96	Nevada
170	Nevada	674	1141	12	12	83	*
170	Nevada	815	1154	29	4	18	-
170	Nevada	961	1125	33	55	5	_—
170	Nevada	1114	1153	29	4	1	—
170	Nevada	1264	1153	29	4	16	_
170	Nevada	1413	1152	29	4	20	-
170	Nevada	1562	1152	29	4	2	-
170	Nevada	1711	1151	29	4	9	_
170	Nevada	1861	1151	29	4	33	—
170	Nevada	2010	1150	29	4	20	-
170	Nevada	2159	1150	28	4	3	-
170	Nevada	2308	1149	29	4	56	—
170	Nevada	2431	1135	82	31	53	3717
170	Nevada	2605	1133	31	34	67	i)
170	Nevada	2763	1134	13	12	66	*
170	Nevada	2905	1147	29	4	29	—
170	Nevada	3054	1146	29	4	45	_
170	Nevada	3212	1132	12	12	11	*
170	New Hampshire	311	1183	71	28	96	New
170	New Hampshire	395	1180	175	36	95	Hampshire
170	New Hampshire	674	1182	13	12	86	*
170	New Hampshire	815	1196	29	3	27	_
170	New Hampshire	965	1195	29	4	41	—
170	New Hampshire	1114	1195	29	4	31	-
170	New Hampshire	1264	1194	28	4	41	-
170	New Hampshire	1413	1194	29	4	46	—
170	New Hampshire	1562	1193	29	4	25	—
170	New Hampshire	1711	1192	29	4	25	_
170	New Hampshire	1861	1192	28	4	20	-
170	New Hampshire	2010	1192	28	4	22	-
170	New Hampshire	2159	1191	28	4	43	_
170	New Hampshire	2308	1191	29	4	39	—
170	New Hampshire	2443	1170	57	44	96	160
170	New Hampshire	2588	1176	65	26	69	N.A.
170	New Hampshire	2763	1175	13	12	57	*
170	New Hampshire	2905	1188	29	4	22	-
170	New Hampshire	3054	1188	29	4	50	—
170	New Hampshire	3204	1188	28	3	18	—
170	New Jersey	312	1224	70	28	96	New
170	New Jersey	393	1224	97	33	95	Jersey
170	New Jersey	666	1236	30	5	37	_
170	New Jersey	815	1236	29	4	23	-
170	New Jersey	973	1222	12	12	62	*
170	New Jersey	1114	1235	29	4	47	_
170	New Jersey	1264	1234	29	5	48	_
170	New Jersey	1413	1234	29	4	44	_
170	New Jersey	1562	1234	29	4	1	—
170	New Jersey	1712	1233	28	4	41	_
170	New Jersey	1861	1233	29	4	3	-
170	New Jersey	2010	1232	29	4	31	_
170	New Jersey	2159	1232	29	4	27	-
170	New Jersey	2308	1231	29	4	35	_
