report_period	filing_id	principal_name	principal_id	lobbyist_name	lobbyist_id	position_kind	bill_label_raw	bill_label_normalized	bill_class	bill_id	bill_title	position_description	num_primary_sponsors	sponsor_lawmaker_id	sponsor_lawmaker_name	sponsor_role	confidence
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 92	HB 92	bill	ocd-bill/9654f62d-3271-4457-bcc6-a7cd1631d37f	Regards unpaid water, sewer, and trash charges at rented property	Regards unpaid water, sewer, and trash charges at rented property	2	ocd-person/4af0e8db-ad18-424f-abfa-ce31e37c0b7d	Mark Johnson	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 105	HB 105	bill	ocd-bill/853db8db-9418-4e84-bab1-195bbb721443	Revise non-recourse litigation funding agreement regulations	Revise non-recourse litigation funding agreement regulations	2	ocd-person/ba95511f-3692-426c-bf85-c41ff737eeec	Jim Thomas	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 105	HB 105	bill	ocd-bill/853db8db-9418-4e84-bab1-195bbb721443	Revise non-recourse litigation funding agreement regulations	Revise non-recourse litigation funding agreement regulations	2	ocd-person/75257af6-5d83-4d3b-b127-744aaa377c9f	Meredith Craig	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 126	HB 126	bill	ocd-bill/d8e2bc26-f8dc-4844-b6fd-f3ec34a2edb4	Prohibit certain public nuisance actions	Prohibit certain public nuisance actions	2	ocd-person/75257af6-5d83-4d3b-b127-744aaa377c9f	Meredith Craig	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 126	HB 126	bill	ocd-bill/d8e2bc26-f8dc-4844-b6fd-f3ec34a2edb4	Prohibit certain public nuisance actions	Prohibit certain public nuisance actions	2	ocd-person/b04e2962-e7c6-46b8-9a99-d7a6d3a32717	Adam Mathews	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 129	HB 129	bill	ocd-bill/db1463b7-7d2c-4136-9a97-03f21b72dbef	Limit ability to reallocate certain school property tax millage	Limit ability to reallocate certain school property tax millage	1	ocd-person/170299dd-f2e4-463e-8b8b-ea3b75946120	David Thomas	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 133	HB 133	bill	ocd-bill/b9152119-16de-4e74-a4c6-75c0c0f82491	Authorize tax credit - small employers with health reimbursement	Authorize tax credit - small employers with health reimbursement	1	ocd-person/75257af6-5d83-4d3b-b127-744aaa377c9f	Meredith Craig	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 136	HB 136	bill	ocd-bill/9f1c683d-480a-4ce7-8714-79e44b5b8275	Prohibit sexual orientation or gender identity discrimination	Prohibit sexual orientation or gender identity discrimination	2	ocd-person/aede29b6-7798-45b7-8401-5004cf1c29f9	Crystal Lett	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 136	HB 136	bill	ocd-bill/9f1c683d-480a-4ce7-8714-79e44b5b8275	Prohibit sexual orientation or gender identity discrimination	Prohibit sexual orientation or gender identity discrimination	2	ocd-person/18864718-3e48-4236-9afb-b1a61e4c52e2	Tristan Rader	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 152	HB 152	bill	ocd-bill/3e6ddf42-2adb-4438-8dd0-dabcea53c09b	Regulate the provision of earned wage access services	Regulate the provision of earned wage access services	2	ocd-person/a4c53220-d4a7-4591-b2d8-109516dc9401	Terrence Upchurch	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 152	HB 152	bill	ocd-bill/3e6ddf42-2adb-4438-8dd0-dabcea53c09b	Regulate the provision of earned wage access services	Regulate the provision of earned wage access services	2	ocd-person/1e52d1da-3e5c-442e-a460-d63b62709edf	Josh Williams	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 158	HB 158	bill	ocd-bill/dcc78890-0987-4dfb-87e6-cd8d0b9c653c	Enact the Consumer Utility Billing Transparency Act	Enact the Consumer Utility Billing Transparency Act	2	ocd-person/170299dd-f2e4-463e-8b8b-ea3b75946120	David Thomas	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 158	HB 158	bill	ocd-bill/dcc78890-0987-4dfb-87e6-cd8d0b9c653c	Enact the Consumer Utility Billing Transparency Act	Enact the Consumer Utility Billing Transparency Act	2	ocd-person/993f089c-60bf-418d-9704-fa92e4f01c71	Sean P. Brennan	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 159	HB 159	bill	ocd-bill/eb91544a-aa53-49ef-8795-780f2abc0e67	Create the manufacturing technologies assistance grant program	Create the manufacturing technologies assistance grant program	2	ocd-person/854b6ce3-a4e1-46db-959a-aa286e4e8942	Steve Demetriou	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 159	HB 159	bill	ocd-bill/eb91544a-aa53-49ef-8795-780f2abc0e67	Create the manufacturing technologies assistance grant program	Create the manufacturing technologies assistance grant program	2	ocd-person/64305698-f25c-486e-b57f-00298cfbe15d	Nick Santucci	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 176	HB 176	bill	ocd-bill/6a700a50-ed8f-47b4-91cf-3bb848a1568c	Establish a universal regulatory sandbox program	Establish a universal regulatory sandbox program	2	ocd-person/a3ccce64-ea28-47dc-8bab-3af6ed2dd860	Brian Lorenz	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 176	HB 176	bill	ocd-bill/6a700a50-ed8f-47b4-91cf-3bb848a1568c	Establish a universal regulatory sandbox program	Establish a universal regulatory sandbox program	2	ocd-person/16e469e4-8014-4ba2-8fc4-91804d6ef491	Tex Fischer	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 186	HB 186	bill	ocd-bill/df441a1d-6ba0-4438-89f6-c6b95779a736	Regards school district property taxes, school funding formula	Regards school district property taxes, school funding formula	2	ocd-person/170299dd-f2e4-463e-8b8b-ea3b75946120	David Thomas	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 186	HB 186	bill	ocd-bill/df441a1d-6ba0-4438-89f6-c6b95779a736	Regards school district property taxes, school funding formula	Regards school district property taxes, school funding formula	2	ocd-person/1a598246-01e8-44c8-beca-2c41e1bafb77	James M. Hoops	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 192	HB 192	bill	ocd-bill/86c1c417-ef53-48be-81dc-cf4c8c594a1f	Enact the Community Pharmacy Protection Act	Enact the Community Pharmacy Protection Act	2	ocd-person/16e469e4-8014-4ba2-8fc4-91804d6ef491	Tex Fischer	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 192	HB 192	bill	ocd-bill/86c1c417-ef53-48be-81dc-cf4c8c594a1f	Enact the Community Pharmacy Protection Act	Enact the Community Pharmacy Protection Act	2	ocd-person/fa5ff978-34ff-49d1-958e-4e356a8ef9d4	Tim Barhorst	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 219	HB 219	bill	ocd-bill/d7726f4a-3a49-4ba8-a522-050b184c7bf1	Establish network adequacy standards for health insurers	Establish network adequacy standards for health insurers	1	ocd-person/97821235-4116-44d1-b58b-acf822bbdc58	Kellie Deeter	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 220	HB 220	bill	ocd-bill/4ad01ea6-c534-4777-b66c-c45bf65221bd	Regards health insurance, Medicaid prior authorization	Regards health insurance, Medicaid prior authorization	1	ocd-person/098614cd-1972-4b98-ade6-4f5fa7cefe5b	Heidi Workman	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 222	HB 222	bill	ocd-bill/b58469ef-164a-4f01-8df6-09a30ee63658	Revise solid waste and construction and demolition debris laws	Revise solid waste and construction and demolition debris laws	2	ocd-person/09c752d1-59eb-4f43-b401-5092d801f4c1	Ty D. Mathews	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 222	HB 222	bill	ocd-bill/b58469ef-164a-4f01-8df6-09a30ee63658	Revise solid waste and construction and demolition debris laws	Revise solid waste and construction and demolition debris laws	2	ocd-person/04e3c98a-4ede-4501-b914-4fa13fbad194	Gary Click	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 229	HB 229	bill	ocd-bill/c1f69328-232b-43a2-a683-57b47df045f7	Establish licensing process, contract requirements for PBMs	Establish licensing process, contract requirements for PBMs	1	ocd-person/97821235-4116-44d1-b58b-acf822bbdc58	Kellie Deeter	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 231	HB 231	bill	ocd-bill/01a75671-744f-4e72-9d83-9d6b094a134c	Enact the Paid Parental Leave Act	Enact the Paid Parental Leave Act	2	ocd-person/fb957ddc-f41c-400d-ae32-47f7e729555b	Melanie Miller	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 231	HB 231	bill	ocd-bill/01a75671-744f-4e72-9d83-9d6b094a134c	Enact the Paid Parental Leave Act	Enact the Paid Parental Leave Act	2	ocd-person/1e52d1da-3e5c-442e-a460-d63b62709edf	Josh Williams	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 246	HB 246	bill	ocd-bill/d16707fb-1401-4375-9509-413fcd8d619d	Require certain construction industry employers to use E-verify	Require certain construction industry employers to use E-verify	2	ocd-person/16e469e4-8014-4ba2-8fc4-91804d6ef491	Tex Fischer	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 246	HB 246	bill	ocd-bill/d16707fb-1401-4375-9509-413fcd8d619d	Require certain construction industry employers to use E-verify	Require certain construction industry employers to use E-verify	2	ocd-person/cb2ddd04-e5b0-4c96-b217-d02b732eb896	D. J. Swearingen	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 271	HB 271	bill	ocd-bill/b8237be9-8d9e-4a05-bd3d-b999cf189999	Enact Breast Examination and Screening Transformation (BEST) Act	Enact Breast Examination and Screening Transformation (BEST) Act	2	ocd-person/1e52d1da-3e5c-442e-a460-d63b62709edf	Josh Williams	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 271	HB 271	bill	ocd-bill/b8237be9-8d9e-4a05-bd3d-b999cf189999	Enact Breast Examination and Screening Transformation (BEST) Act	Enact Breast Examination and Screening Transformation (BEST) Act	2	ocd-person/392629a2-7bb2-47df-8128-d4cd7d858324	Jean Schmidt	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 272	HB 272	bill	ocd-bill/b8c6d6bf-4d22-422c-a33f-716e51906b13	Regards food dyes, PFAS, fluoride, and certain substance releases	Regards food dyes, PFAS, fluoride, and certain substance releases	2	ocd-person/062b9622-c2fa-4af2-bbea-704f0450dd47	Monica Robb Blasdel	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 272	HB 272	bill	ocd-bill/b8c6d6bf-4d22-422c-a33f-716e51906b13	Regards food dyes, PFAS, fluoride, and certain substance releases	Regards food dyes, PFAS, fluoride, and certain substance releases	2	ocd-person/9892fcd7-9432-425f-85a6-7599fbe3177d	Justin Pizzulli	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 288	HB 288	bill	ocd-bill/f10f0b0d-a385-478f-b49d-64bde88e7f89	Require construction project owners to timely pay contractors	Require construction project owners to timely pay contractors	2	ocd-person/2481dfc7-d260-49c6-9461-9e6048ed27a2	Bride Rose Sweeney	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 288	HB 288	bill	ocd-bill/f10f0b0d-a385-478f-b49d-64bde88e7f89	Require construction project owners to timely pay contractors	Require construction project owners to timely pay contractors	2	ocd-person/4cece9f3-e252-438b-8255-a2150a4ed599	Bill Roemer	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 289	HB 289	bill	ocd-bill/08f4b39f-6644-43d9-98e2-58919a699d91	Establish Ohio Health Care Plan for universal health coverage	Establish Ohio Health Care Plan for universal health coverage	2	ocd-person/100ae6b0-0c5d-4b97-9ac5-8ccb42b9168b	Michele Grim	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 289	HB 289	bill	ocd-bill/08f4b39f-6644-43d9-98e2-58919a699d91	Establish Ohio Health Care Plan for universal health coverage	Establish Ohio Health Care Plan for universal health coverage	2	ocd-person/18864718-3e48-4236-9afb-b1a61e4c52e2	Tristan Rader	primary	direct
2025-09-01..2025-12-31	20260128LUPA1459440	National Federation of Independent Business/Ohio	org-national-federation-of-independent-business-ohio	Jared Weiser	person-jared-weiser	bill_referenced	HB 298	HB 298	bill	ocd-bill/3455944e-055b-4cc8-98aa-9479f4b6948b	Legalize, tax internet gambling; make other Gambling Law changes	Legalize, tax internet gambling; make other Gambling Law changes	2	ocd-person/e4f9416c-1043-4737-899e-31410e94af1d	Marilyn John	primary	direct
